"","pr_land_cover_Year","pr_Treatment","pr_Croptype","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_control_kgha_sd","pr_yield_treatm_kgha_sd","pr_yield_control_kgha_n","pr_yield_treatm_kgha_n","DatasetID","Source","Country","SiteRegion","QualityOfDataPoint","pr_pub_Year","pr_Longitude","pr_Latitude","nat.hab.1000","nat.hab.2000","nat.hab.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2000","nat.hab.wo.grass.5000","cropland.1000","cropland.2000","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2000","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2000","crop.edgelength.5000","inert.1000","inert.2000","inert.5000"
"1683",2006,"Straw return","Rice",4386,5465,NA,NA,1,1,"D309","Zeng  et al. (2013)","China","Jiangxi",NA,2013,116.090276,28.33269758,0.16055631,0.16055631,0.16055631,0.15933225,0.15933225,0.15933225,0.697386302,0.697386302,0.697386302,18.1495053027438,69.1454336358693,453.816089936062,125689.5621299,478848.273383,3142782.388837,0.142057388,0.142057388,0.142057388
"1684",2006,"Straw return","Rice",5108,5973,NA,NA,1,1,"D309","Zeng  et al. (2013)","China","Jiangxi",NA,2013,116.084973,28.33283191,0.178403293,0.178403293,0.178403293,0.177179244,0.177179244,0.177179244,0.68310722,0.68310722,0.68310722,18.3737192934955,65.8837043532446,459.13939064249,124638.128317,446922.120993,3114572.143624,0.138489487,0.138489487,0.138489487
"1685",2006,"Straw return","Rice",3920,5295,NA,NA,1,1,"D309","Zeng  et al. (2013)","China","Jiangxi",NA,2013,116.093506,28.33375158,0.152059229,0.152059229,0.152059229,0.150827224,0.150827224,0.150827224,0.704965432,0.704965432,0.704965432,17.6167890957643,68.6927560951677,449.944378256252,123326.3495132,480883.70708,3149836.065624,0.142975339,0.142975339,0.142975339
"1686",2006,"Straw return","Rice",7095,8016,NA,NA,1,1,"D309","Zeng  et al. (2013)","China","Jiangxi",NA,2013,116.091134,28.33387858,0.159346939,0.159346939,0.159346939,0.158122893,0.158122893,0.158122893,0.700433259,0.700433259,0.700433259,18.2175268980634,68.994453622601,450.695467426536,126713.2623436,479895.6714077,3134843.347324,0.140219802,0.140219802,0.140219802
"1687",2007,"Slow Release Fertilizer","Rice",7475,7640.25,0,540.82922443226,4,4,"D309","Zeng  et al. (2014)","China","Hainan",NA,2014,110.3301862,19.69070603,0.105758492,0.105758492,0.105758492,0.105758492,0.105758492,0.105758492,0.773945961,0.773945961,0.773945961,8.93369425187944,40.6610919956656,335.661470395614,68557.7208774,312035.728671,2575886.83336,0.120295547,0.120295547,0.120295547
"1688",2008,"Secondary and Micronutrient Fertilizer","Rice",6995,7211.16666666667,0,447.377879053789,6,6,"D309","Zeng  et al. (2015)","China","Jiangxi",NA,2015,114.91,26.98,0.27511634,0.27511634,0.27511634,0.27506804,0.27506804,0.27506804,0.568234697,0.568234697,0.568234697,16.1944837749906,64.5210462508883,450.839895469888,91356.93744,363978.57862,2543295.1552,0.156648963,0.156648963,0.156648963
"1689",2009,"Straw return","Rice",8450,8351,NA,NA,1,1,"D309","Zeng  et al. (2016)","China","Heilongjiang",NA,2016,126.823185,45.861624,0.140806312,0.140806312,0.140806312,0.140784412,0.140784412,0.140784412,0.772122894,0.772122894,0.772122894,9.5830649261001,40.4142494980655,303.841131087264,73763.524508,311079.75437,2338749.96072,0.0870707940000001,0.0870707940000001,0.0870707940000001
"1690",2004,"Liming","Upland Arable Land",28250,28300,2333.45237791561,989.949493661167,2,2,"D973","Zeng et al., 2011","China","Guangxi",NA,2011,108.2,26.05,0.981938098,0.981938098,0.981938098,0.979986269,0.979986269,0.979986269,0.017623685,0.017623685,0.017623685,5.21936523893797,40.5500526132062,515.178812046026,913.0364731,7093.5210178,90121.504059,0.000438217000000019,0.000438217000000019,0.000438217000000019
"1691",2004,"Liming","Upland Arable Land",28250,27750,2333.45237791561,777.817459305202,2,2,"D973","Zeng et al., 2011","China","Guangxi",NA,2011,115.3833333,28.1,0.085802334,0.085802334,0.085802334,0.085738634,0.085738634,0.085738634,0.868184646,0.868184646,0.868184646,8.68529786829403,33.8198051547856,262.675986665686,74876.15313,291561.31983,2264535.73606877,0.0460130200000001,0.0460130200000001,0.0460130200000001
"1692",2005,"Straw return","Maize",11601.4,11340.5,137.320136906428,472.205908476376,2,2,"D331","Zhan et al. (2012)",NA,NA,NA,2012,122.685217,40.882377,0.014966236,0.014966236,0.014966236,0.013170176,0.013170176,0.013170176,0.627716251,0.627716251,0.627716251,19.2726137281747,79.9362666870336,442.297586700134,120460.829851,499630.6757414,2764520.427092,0.357317513,0.357317513,0.357317513
"1693",1985,"Liming","Grassland",185,215,49.4974746830583,49.4974746830583,2,2,"D973","Zhan et al., 1991",NA,NA,NA,1991,82.3,27.98333333,0.762667394,0,0,0.756634595,0,0,0.235599977,0,0,10.3917318430062,NA,NA,24310.576256,0,0,0.00173262900000004,1,1
"1694",1985,"Liming","Grassland",205,280,21.2132034355964,28.2842712474619,2,2,"D973","Zhan et al., 1991",NA,NA,NA,1991,2.733333333,45.63333333,0.683849211,0,0,0.60852269,0,0,0.309476677,0,0,12.5669790227303,NA,NA,38768.758951,0,0,0.00667411200000001,1,1
"1695",2005,"Straw addition","Maize",11752.3333333333,11369.3333333333,278.851812497845,337.842172224448,3,3,"D921B","Zhan et al., 2012",NA,NA,"Not sure about control-treatment columns",2012,122.73,40.98,0.011890118,0.011890118,0.011890118,0.008734242,0.008734242,0.008734242,0.837324903,0.837324903,0.837324903,10.0578781423095,38.0398826347088,272.73152084198,83859.88722,317166.32698,2273962.187207,0.150784979,0.150784979,0.150784979
"1696",2000,"Slow Release Fertilizer","Rice",7874.5,8309,258.09397513309,0,2,2,"D309","Zhang  et al. (2007)","China","Anhui",NA,2007,117.1801811,31.55421451,0.023789889,0.023789889,0.023789889,0.023664713,0.023664713,0.023664713,0.921722594,0.921722594,0.921722594,13.7830950350837,35.1481516500658,248.957248844042,126241.5272172,321927.428627,2280238.4534,0.054487517,0.054487517,0.054487517
"1697",2001,"Straw return","Rice",4464.23333333333,4534.1,135.181667889301,65.5645483474109,3,3,"D309","Zhang  et al. (2008)","China","Guangdong",NA,2008,113.3836333,23.28353333,0.657714789,0.657714789,0.657714789,0.657698189,0.657698189,0.657698189,0.194038061,0.194038061,0.194038061,20.4453723538943,59.6054908202383,857.290901605736,39359.88324,114747.97908,1650391.551,0.14824715,0.14824715,0.14824715
"1698",2001,"Straw return","Rice",4954.1,5439.93333333333,7.46458304260876,100.824914249075,3,3,"D309","Zhang  et al. (2008)","China","Guangdong",NA,2008,113.3733333,23.28633333,0.572134157,0.572134157,0.572134157,0.572117557,0.572117557,0.572117557,0.24799998,0.24799998,0.24799998,15.5708733504858,69.499143968239,831.917538833915,38311.32591,170999.03744,2046889.9363,0.179865863,0.179865863,0.179865863
"1699",2002,"Straw return","Rice",9708,10053,0,281.616760864832,3,3,"D309","Zhang  et al. (2009)","China","Heilongjiang",NA,2009,132.0969486,47.5713722,0.019726957,0.019726957,0.019726957,0.019044505,0.019044505,0.019044505,0.948013071,0.948013071,0.948013071,7.6397903009772,29.0569126405153,73.4500804064974,72230.532342205,274719.093792,694435.082552,0.032259972,0.032259972,0.032259972
"1700",2003,"Organic Fertilizer","Rice",8700,8916.65,0,1885.64165339017,2,2,"D309","Zhang  et al. (2010)","China","Anhui",NA,2010,117.32,30.59,0.116211437,0.116211437,0.116211437,0.115946184,0.115946184,0.115946184,0.829396399,0.829396399,0.829396399,8.54238720884141,31.56751433087,284.531272027523,70389.531216,260117.28116287,2344546.36212,0.0543921639999999,0.0543921639999999,0.0543921639999999
"1701",2003,"Slow Release Fertilizer","Rice",8024,8987,NA,NA,1,1,"D309","Zhang  et al. (2010)","China","Anhui",NA,2010,117.6371893,32.83492128,0.031854142,0.031854142,0.031854142,0.030681976,0.030681976,0.030681976,0.91086282,0.91086282,0.91086282,8.67828177441408,27.7403778588055,212.503129578509,78568.809407,251147.464155,1923896.72521,0.0572830379999999,0.0572830379999999,0.0572830379999999
"1702",2005,"Organic Fertilizer","Rice",5770.06,6147.362,0,537.893007177078,5,5,"D309","Zhang  et al. (2012)","China","Hunan",NA,2012,112.86,28.6,0.309321517,0.309321517,0.309321517,0.309313587,0.309313587,0.309313587,0.621913687,0.621913687,0.621913687,12.0028136075652,54.8966261719173,492.101410277147,74130.96753,339048.83849,3039283.5263,0.068764796,0.068764796,0.068764796
"1703",2005,"Organic Fertilizer","Rice",5894.9,5731.882,0,139.19571139227,5,5,"D309","Zhang  et al. (2012)","China","Hunan",NA,2012,112.87,28.6,0.306376608,0.306376608,0.306376608,0.306368678,0.306368678,0.306368678,0.631272663,0.631272663,0.631272663,11.0849741322074,49.6111416741609,476.648736417895,69492.53566,311015.97449,2988146.7397,0.062350729,0.062350729,0.062350729
"1704",2005,"Slow Release Fertilizer","Rice",6332,7265.16666666667,0,683.044190859322,6,6,"D309","Zhang  et al. (2012)","China","Jiangsu",NA,2012,119.390057,32.39704694,0.034292226,0.034292226,0.034292226,0.021571095,0.021571095,0.021571095,0.325468453,0.325468453,0.325468453,8.70427316414057,63.6308535947842,940.116752882866,28155.33694,205823.977368,3040955.10805,0.640239321,0.640239321,0.640239321
"1705",2005,"Slow Release Fertilizer","Rice",6150,7032,0,636.332303124712,6,6,"D309","Zhang  et al. (2012)","China","Jiangsu",NA,2012,119.388795,32.39710394,0.034516219,0.034516219,0.034516219,0.021611026,0.021611026,0.021611026,0.331729523,0.331729523,0.331729523,8.93854491261881,66.6726914055438,936.038869728056,29469.60355,219814.052795,3086038.57428,0.633754258,0.633754258,0.633754258
"1706",2005,"Straw return","Rice",5770.06,5890.53,NA,NA,1,1,"D309","Zhang  et al. (2012)","China","Hunan",NA,2012,112.8606939,28.59545383,0.30007314,0.30007314,0.30007314,0.30006521,0.30006521,0.30006521,0.631946745,0.631946745,0.631946745,13.7919877700753,55.3939663449227,485.540958150814,86554.5103,347636.44737,3047114.061,0.067980115,0.067980115,0.067980115
"1707",2005,"Straw return","Rice",5894.9,5830.53,NA,NA,1,1,"D309","Zhang  et al. (2012)","China","Hunan",NA,2012,112.8656939,28.59845383,0.297349864,0.297349864,0.297349864,0.297341934,0.297341934,0.297341934,0.636936031,0.636936031,0.636936031,11.6812364294465,51.4712333179466,484.412932309523,73887.92435,325573.63397,3064081.9842,0.065714105,0.065714105,0.065714105
"1708",2006,"Organic Fertilizer","Rice",5664.9,6022.64,0,273.393174750212,5,5,"D309","Zhang  et al. (2013)","China","Fujian",NA,2013,118.14,26.4,0.977120126,0.977120126,0.977120126,0.977095826,0.977095826,0.977095826,0.016250373,0.016250373,0.016250373,15.4576820396545,76.355627416775,661.112970783927,2493.5081875,12317.071967,106645.39491,0.00662950100000004,0.00662950100000004,0.00662950100000004
"1709",2006,"Organic Fertilizer","Rice",5210.4,5510.12,0,258.587513232948,5,5,"D309","Zhang  et al. (2013)","China","Fujian",NA,2013,118.13,26.42,0.97118389,0.97118389,0.97118389,0.97115959,0.97115959,0.97115959,0.0213427,0.0213427,0.0213427,0,8.32391604817357,596.998715789968,0,1763.5193106,126481.18477,0.00747341000000001,0.00747341000000001,0.00747341000000001
"1710",2006,"Secondary and Micronutrient Fertilizer","Rice",7588,7781,0,178.179684588339,4,4,"D309","Zhang  et al. (2013)","China","Guangdong",NA,2013,115.39,24.28,0.725733757,0.725733757,0.725733757,0.725733757,0.725733757,0.725733757,0.242177478,0.242177478,0.242177478,27.4571571982947,90.4311342059036,466.102521406988,65982.4499391,217315.5706756,1120093.608494,0.032088765,0.032088765,0.032088765
"1711",2006,"Secondary and Micronutrient Fertilizer","Rice",9867,10328,NA,NA,1,1,"D309","Zhang  et al. (2013)","China","Heilongjiang",NA,2013,131.28,45.3,0.02202536,0.02202536,0.02202536,0.02199996,0.02199996,0.02199996,0.902295329,0.902295329,0.902295329,6.21419979905843,24.2338413821264,180.083384786873,55888.68729,217952.049602,1619617.05512,0.0756793109999999,0.0756793109999999,0.0756793109999999
"1712",2006,"Secondary and Micronutrient Fertilizer","Rice",7950,9116.66666666667,0,374.210279566627,3,3,"D309","Zhang  et al. (2013)","China","Heilongjiang",NA,2013,132.86,47.01,0.037215878,0.037215878,0.037215878,0.035806221,0.035806221,0.035806221,0.937768014,0.937768014,0.937768014,2.61798395301882,5.94658791562446,132.783748729574,24481.03168876,55607.1426773,1241674.21143,0.025016108,0.025016108,0.025016108
"1713",2006,"Secondary and Micronutrient Fertilizer","Rice",7710,9260,0,98.488578017961,3,3,"D309","Zhang  et al. (2013)","China","Heilongjiang",NA,2013,132.83,47.04,0.051989714,0.051989714,0.051989714,0.049993992,0.049993992,0.049993992,0.941726868,0.941726868,0.941726868,10.8685209451691,26.6978566607836,143.657865471682,102063.8028352,250713.486416,1349058.2694,0.00628341799999999,0.00628341799999999,0.00628341799999999
"1714",2006,"Straw return","Rice",7470,7931.25,0,122.551009787761,4,4,"D309","Zhang  et al. (2013)","China","Zhongqing",NA,2013,106.2440472,29.8920687,0.285182474,0.285182474,0.285182474,0.284697059,0.284697059,0.284697059,0.659325277,0.659325277,0.659325277,11.6412889251799,47.930376691985,420.93300979663,76243.5057254,313915.4068955,2756860.39138,0.055492249,0.055492249,0.055492249
"1715",2007,"Secondary and Micronutrient Fertilizer","Rice",7067,7578.33333333333,0,135.817279214882,3,3,"D309","Zhang  et al. (2014)","China","Guangxi",NA,2014,107.13,23.11,0.632292433,0.632292433,0.632292433,0.598480584,0.598480584,0.598480584,0.300997233,0.300997233,0.300997233,25.8123377160303,74.1305910039238,399.536984307071,77079.0859,221363.83983,1193070.7660975,0.0667103339999999,0.0667103339999999,0.0667103339999999
"1716",2007,"Secondary and Micronutrient Fertilizer","Rice",5922,6666,NA,NA,1,1,"D309","Zhang  et al. (2014)","China","Guangxi",NA,2014,110.33,25.19,0.193453845,0.193453845,0.193453845,0.193404845,0.193404845,0.193404845,0.568373566,0.568373566,0.568373566,24.2816194899895,75.1274469059985,495.6352389206,136967.83879,423779.1487,2795780.8799,0.238172589,0.238172589,0.238172589
"1717",2007,"Slow Release Fertilizer","Rice",8903,9899,NA,NA,1,1,"D309","Zhang  et al. (2014)","China","Tianjin",NA,2014,117.4414948,39.51224729,0.272817157,0.272817157,0.272817157,0.258665633,0.258665633,0.258665633,0.688693876,0.688693876,0.688693876,12.1989801633341,34.7839056875324,433.82370354785,83629.387059,238459.008312,2974052.74323,0.038488967,0.038488967,0.038488967
"1718",2007,"Slow Release Fertilizer","Rice",7610,9101,0,774.817397842872,4,4,"D309","Zhang  et al. (2014)","China","Liaoning",NA,2014,123.6283017,41.80908314,0.129892764,0.129892764,0.129892764,0.1243057,0.1243057,0.1243057,0.622279314,0.622279314,0.622279314,21.7318807190446,70.93818007327,543.794929659534,134687.69593,439653.62,3370278.305921,0.247827922,0.247827922,0.247827922
"1719",2008,"Secondary and Micronutrient Fertilizer","Rice",7961,8667,NA,NA,1,1,"D309","Zhang  et al. (2015)","China","Heilongjiang",NA,2015,129.12,44.47,0.097929844,0.097929844,0.097929844,0.097672205,0.097672205,0.097672205,0.869157185,0.869157185,0.869157185,5.66651756510613,11.91767829042,118.273152224999,49082.4492087,103228.9819372,1024462.718087,0.032912971,0.032912971,0.032912971
"1720",2008,"Secondary and Micronutrient Fertilizer","Rice",7092,7822,NA,NA,1,1,"D309","Zhang  et al. (2015)","China","Heilongjiang",NA,2015,129.38,44.53,0.134451679,0.134451679,0.134451679,0.134310007,0.134310007,0.134310007,0.766059314,0.766059314,0.766059314,7.08789578834998,26.8004079074715,223.885841964633,54112.013913,204605.723457,1709239.83042,0.099489007,0.099489007,0.099489007
"1721",2008,"Secondary and Micronutrient Fertilizer","Rice",7517,8880,NA,NA,1,1,"D309","Zhang  et al. (2015)","China","Heilongjiang",NA,2015,129.39,44.54,0.100561485,0.100561485,0.100561485,0.100419813,0.100419813,0.100419813,0.767452595,0.767452595,0.767452595,9.71270133425998,42.9373679715178,234.67615702058,74285.6878958,328398.023004,1794874.48003,0.13198592,0.13198592,0.13198592
"1722",2008,"Secondary and Micronutrient Fertilizer","Rice",4811,6416,NA,NA,1,1,"D309","Zhang  et al. (2015)","China","Heilongjiang",NA,2015,129.37,44.58,0.091607398,0.091607398,0.091607398,0.091485265,0.091485265,0.091485265,0.720734333,0.720734333,0.720734333,6.68545671720753,36.2968396696086,356.967658502868,48020.757201,260715.4303238,2564051.78923,0.187658269,0.187658269,0.187658269
"1723",2009,"Green Manure","Rice",3982,5120,NA,NA,1,1,"D309","Zhang  et al. (2016)","China","Jiangxi",NA,2016,120.7660986,28.70372477,0.947684721,0.947684721,0.947684721,0.947565908,0.947565908,0.947565908,0.045593,0.045593,0.045593,16.7195322556951,33.077595452299,340.347397316434,7570.273766,14976.881486,154102.57499,0.006722279,0.006722279,0.006722279
"1724",2009,"Green Manure","Rice",3357,5464,NA,NA,1,1,"D309","Zhang  et al. (2016)","China","Jiangxi",NA,2016,116.1734625,28.98523559,0.468419417,0.468419417,0.468419417,0.468348317,0.468348317,0.468348317,0.524493776,0.524493776,0.524493776,20.1546260622599,43.2293198784919,228.075471518795,104987.13752581,225185.152888,1188064.25982,0.00708680699999997,0.00708680699999997,0.00708680699999997
"1725",2009,"Organic Fertilizer","Rice",4414,6671,NA,NA,1,1,"D309","Zhang  et al. (2016)","China","Jiangxi",NA,2016,116.2,28.37,0.095247082,0.095247082,0.095247082,0.095125667,0.095125667,0.095125667,0.717325523,0.717325523,0.717325523,13.4371239039551,52.3807333152473,420.497607399108,95716.7246455,373123.911285,2995332.482546,0.187427395,0.187427395,0.187427395
"1726",2009,"Slow Release Fertilizer","Rice",8520,8670,NA,NA,1,1,"D309","Zhang  et al. (2016)","China","Shanghai",NA,2016,121.328985,30.763719,0.051970988,0.051970988,0.051970988,0.051932188,0.051932188,0.051932188,0.563951384,0.563951384,0.563951384,32.2905954045457,123.135691122155,811.478843375997,180925.7410849,689935.130993,4546754.53559,0.384077628,0.384077628,0.384077628
"1727",2010,"Substituting Mineral Fertilizers with Manure Nitrogen","Vegetables",62.48,65.4966666666667,NA,2.15857205886978,1,3,"D669","Zhang (2017)","China","Gansu","Control and Treatment not paired",2017,98.33,39.39,0.947383781,0.947383781,0.947383781,0.110725114,0.110725114,0.110725114,0.000146612,0.000146612,0.000146612,0,0,110.592159263936,0,0,161.3723703,0.052469607,0.052469607,0.052469607
"1728",2014,"Substituting Mineral Fertilizers with Manure Nitrogen","Vegetables",82.03,85.85,NA,3.55105618091295,1,3,"D669","Zhang (2021)","China","Fujian","Control and Treatment not paired",2021,118.8665556,25.73623333,0.980415632,0.980415632,0.980415632,0.980369432,0.980369432,0.980369432,0.013143185,0.013143185,0.013143185,2.52675387328269,2.52675387328269,704.754448441014,329.61905325,329.61905325,91936.33639,0.00644118299999996,0.00644118299999996,0.00644118299999996
"1729",2003,"Straw return","Maize",11819.025,12487.24,335.684802232689,88.8126117170306,2,2,"D331","Zhang et al. (2010)",NA,NA,NA,2010,114.55,35.68333333,0.000564358,0.000564358,0.000564358,3.672e-05,3.672e-05,3.672e-05,0.794112929,0.794112929,0.794112929,9.42525839432644,42.6288323446635,350.984068221542,74440.1388677,336680.02157,2772051.61765,0.205322713,0.205322713,0.205322713
"1730",2003,"Straw return","Maize",6307.53,6631.8,NA,NA,1,1,"D331","Zhang et al. (2010)",NA,NA,NA,2010,124.33539,43.30706,0.00367028,0.00367028,0.00367028,0.003144798,0.003144798,0.003144798,0.789819434,0.789819434,0.789819434,3.84401250408712,49.5532975819877,399.885017765148,30248.404813,389933.228231,3146681.72467,0.206510286,0.206510286,0.206510286
