ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference
A288,8541,27,27,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,4.73,3.49,0.25,0.32,Mg/ha,,,,,-0.304023466,0.002800179,
A288,8542,27,28,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,5.68,5.19,0.28,0.12,Mg/ha,,,,,-0.090217536,0.000741168,
A288,8543,27,29,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.7,5.87,0.46,0.32,Mg/ha,,,,,0.222292125,0.003137706,
A288,8544,27,30,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,5.26,5.39,0.12,0.4,Mg/ha,,,,,0.024414358,0.001506953,
A288,8545,27,31,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.23,4.23,0.37,1.06,Mg/ha,,,,,0,0.017611734,
A288,8546,27,32,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,9.45,6.31,0.42,0.7,Mg/ha,,,,,-0.403879065,0.003570472,
A288,8547,27,33,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,5.9,3.42,0.49,0.29,Mg/ha,,,,,-0.5453118,0.003521922,
A288,8548,27,34,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,6.83,6.08,0.1,0.21,Mg/ha,,,,,-0.116319978,0.000351836,
A288,8549,27,35,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,9.45,2.75,0.42,0.29,Mg/ha,,,,,-1.23441383,0.003273992,
A288,8550,27,36,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,5.9,1.81,0.49,0.13,Mg/ha,,,,,-1.181625506,0.003014004,
A288,8551,27,37,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,6.83,2.53,0.1,0.52,Mg/ha,,,,,-0.993105371,0.010614607,
A288,8552,27,38,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,9.45,5.85,0.42,0.17,Mg/ha,,,,,-0.47957308,0.000704946,
A288,8553,27,39,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,5.9,4.13,0.49,0.1,Mg/ha,,,,,-0.356674944,0.001870929,
A288,8554,27,40,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.57,56.5,,Denmark,4,4,cereals,treat organic vs contr conventional,6.83,6.16,0.1,0.17,Mg/ha,,,,,-0.103247896,0.000243996,
A288,8555,27,41,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,8.24,3.76,0.47,0.78,Mg/ha,,,,,-0.784581387,0.011571902,
A288,8556,27,42,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,6.28,3.05,0.86,1.05,Mg/ha,,,,,-0.72222839,0.034317456,
A288,8557,27,43,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,7.68,4.2,0.34,0.8,Mg/ha,,,,,-0.603535022,0.009560271,
A288,8558,27,44,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,8.24,1.45,0.47,0.86,Mg/ha,,,,,-1.737436787,0.088756282,
A288,8559,27,45,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,6.28,1.62,0.86,0.37,Mg/ha,,,,,-1.354943831,0.0177294,
A288,8560,27,46,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,7.68,2.46,0.34,0.27,Mg/ha,,,,,-1.138458197,0.003501577,
A288,8561,27,47,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,8.24,3.88,0.47,0.18,Mg/ha,,,,,-0.75316519,0.001351406,
A288,8562,27,48,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,6.28,3.33,0.86,0.81,Mg/ha,,,,,-0.634397676,0.019480143,
A288,8563,27,49,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,11.38,55.32,,Denmark,4,4,cereals,treat organic vs contr conventional,7.68,5.19,0.34,0.49,Mg/ha,,,,,-0.39188585,0.002718399,
A288,8564,27,50,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,6.6,2.69,0.88,0.32,Mg/ha,,,,,-0.897528455,0.007982262,
A288,8565,27,51,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.54,1.62,0.35,0.23,Mg/ha,,,,,-1.030500863,0.006525061,
A288,8566,27,52,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,5.94,2.52,0.43,0.78,Mg/ha,,,,,-0.857450232,0.025261346,
A288,8567,27,53,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,5.94,0.79,0.43,0.06,Mg/ha,,,,,-2.017431467,0.002752175,
A288,8568,27,54,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,6.6,3.41,0.88,0.23,Mg/ha,,,,,-0.660357358,0.005581776,
A288,8569,27,55,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,5.94,3.15,0.43,0.14,Mg/ha,,,,,-0.634306681,0.001803926,
A288,8570,27,56,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.23,2.07,0.37,0.34,Mg/ha,,,,,-0.714653386,0.008657385,
A288,8571,27,57,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.89,3.15,0.21,0.45,Mg/ha,,,,,-0.439789851,0.005563104,
A288,8572,27,58,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,6.6,0.91,0.88,0.11,Mg/ha,,,,,-1.981380329,0.008097385,
A288,8573,27,59,Doltra et al.,Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,2010,,9.13,54.9,,Denmark,4,4,cereals,treat organic vs contr conventional,4.54,0.84,0.35,0.1,Mg/ha,,,,,-1.687280399,0.005028898,
A288,8574,33,1,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,112,58,fiber,treat organic vs contr conventional,1399.7,1459.3,66.7,82.7,Mg/ha,,,,,0.041698941,7.56E-05,
A288,8575,33,2,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,108,62,fiber,treat organic vs contr conventional,1166.2,1236.9,70.4,104.6,Mg/ha,,,,,0.05885765,0.000149088,
A288,8576,33,3,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,30,12,spice crops,treat organic vs contr conventional,1273.25,319.2402,1811,323.113,Mg/ha,,,,,-1.383384168,0.152802934,
A288,8577,33,4,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,16,11,spice crops,treat organic vs contr conventional,559.4911,171.4848,712,281.65,Mg/ha,,,,,-1.182532988,0.346448151,
A288,8578,33,5,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,55,30,cereals,treat organic vs contr conventional,10006,941,452,359,Mg/ha,,,,,-2.363997052,0.00488874,
A288,8579,33,6,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,48,36,cereals,treat organic vs contr conventional,1000,959,385,440,Mg/ha,,,,,-0.041864204,0.008935459,
A288,8580,33,7,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,29,17,oil crops,treat organic vs contr conventional,581,564,218,246,Mg/ha,,,,,-0.029696505,0.016045554,
A288,8581,33,8,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,31,25,oil crops,treat organic vs contr conventional,352,318,163,189,Mg/ha,,,,,-0.101579793,0.021046749,
A288,8582,33,9,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,14,13,cereals,treat organic vs contr conventional,309,414,353,189,Mg/ha,,,,,0.292524697,0.109250695,
A288,8583,33,10,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,39,24,cereals,treat organic vs contr conventional,985,869,633,466,Mg/ha,,,,,-0.125298516,0.022571147,
A288,8584,33,11,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,33,25,cereals,treat organic vs contr conventional,520,556,409,334,Mg/ha,,,,,0.066939483,0.033181303,
A288,8585,33,12,Eyhorn et al. ,Viability of cotton-based organic farming systems in India,2007,,NA,NA,,India,23,9,cereals,treat organic vs contr conventional,628,623,426,553,Mg/ha,,,,,-0.007993648,0.107551607,
A288,8586,34,1,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,oil crops,treat organic vs contr conventional,3012.5,3192,256,235,Mg/ha,,,,,0.057877381,0.002106934,
A288,8587,34,2,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,3177,2193,98,113,Mg/ha,,,,,-0.370666886,0.000601102,
A288,8588,34,3,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,3201,2527,1114,602,Mg/ha,,,,,-0.236430433,0.02964458,
A288,8589,34,4,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,oil crops,treat organic vs contr conventional,3091,3192,398,235,Mg/ha,,,,,0.032153016,0.003666585,
A288,8590,34,5,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,3302,2193,192,113,Mg/ha,,,,,-0.409257876,0.001006019,
A288,8591,34,6,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,3014,1114,358,148,Mg/ha,,,,,-0.995310959,0.005293133,
A288,8592,34,7,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,2209,1114,155,148,Mg/ha,,,,,-0.684582783,0.003762303,
A288,8593,34,8,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,4013,4177,482,396,Mg/ha,,,,,0.040054194,0.003902382,
A288,8594,34,9,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,4414,4177,321,396,Mg/ha,,,,,-0.055188022,0.002379437,
A288,8595,34,10,Gelfand et al. ,Energy Efficiency of Conventional Organic and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest,2010,,-85.4,42.4,,USA,6,6,cereals,treat organic vs contr conventional,7078.6,3253,959,611,Mg/ha,,,,,-0.777498501,0.008938889,
